                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 1.7464,                  1.234,                 1.7212,                0.64215,                0.58337,                0.63105,                0.33183,                 1.6177,                 1.2276,                 1.7458,               0.009109,               0.009109,               0.009109
                     11,                 1.7178,                 1.2054,                 1.7036,                0.68581,                0.63752,                 0.6882,                0.36643,                 1.5642,                 1.1164,                 1.7192,                0.00901,                0.00901,                0.00901
                     12,                 1.7068,                 1.1882,                 1.6865,                0.68498,                0.64876,                0.69956,                0.38008,                 1.5374,                 1.0999,                 1.6958,               0.008911,               0.008911,               0.008911
                     13,                 1.6854,                 1.1607,                   1.67,                0.70494,                0.66262,                0.71771,                0.38645,                 1.5593,                 1.0832,                 1.7076,               0.008812,               0.008812,               0.008812
                     14,                 1.6731,                 1.1456,                 1.6519,                0.68813,                0.65199,                 0.7006,                 0.3789,                 1.5465,                 1.1085,                 1.6908,               0.008713,               0.008713,               0.008713
                     15,                 1.6543,                 1.1267,                  1.644,                0.71572,                 0.6746,                0.73265,                0.39922,                 1.5306,                 1.0422,                 1.6839,               0.008614,               0.008614,               0.008614
                     16,                 1.6456,                 1.1157,                 1.6444,                0.71145,                0.68668,                0.73227,                0.40015,                 1.5282,                 1.0367,                 1.6805,               0.008515,               0.008515,               0.008515
                     17,                 1.6461,                 1.1069,                 1.6303,                0.71492,                0.67725,                0.73239,                0.40099,                 1.5221,                  1.036,                 1.6684,               0.008416,               0.008416,               0.008416
                     18,                 1.6274,                 1.0921,                 1.6242,                0.70961,                0.68957,                0.73794,                0.40849,                 1.5038,                 1.0072,                 1.6587,               0.008317,               0.008317,               0.008317
                     19,                  1.621,                 1.0773,                 1.6134,                0.68625,                0.68413,                0.72395,                0.40104,                 1.4937,                 1.0352,                 1.6409,               0.008218,               0.008218,               0.008218
                     20,                 1.6154,                  1.081,                 1.6155,                0.68812,                 0.6813,                0.72037,                0.39902,                 1.4993,                  1.071,                 1.6455,               0.008119,               0.008119,               0.008119
                     21,                 1.6058,                 1.0671,                 1.6047,                0.71223,                0.69003,                0.74013,                0.40752,                 1.5018,                 1.0217,                  1.644,                0.00802,                0.00802,                0.00802
                     22,                 1.5859,                 1.0474,                 1.5981,                0.70943,                0.68919,                0.73811,                0.41512,                 1.4753,                0.99733,                 1.6367,               0.007921,               0.007921,               0.007921
                     23,                 1.5956,                 1.0482,                 1.5958,                0.70236,                0.68489,                0.72773,                0.40945,                 1.4732,                 1.0077,                 1.6266,               0.007822,               0.007822,               0.007822
                     24,                 1.5833,                 1.0329,                 1.5857,                0.72639,                0.69025,                0.74788,                0.42079,                 1.4692,                0.97883,                  1.619,               0.007723,               0.007723,               0.007723
                     25,                 1.5817,                 1.0315,                 1.5832,                0.73012,                0.69606,                0.75574,                0.42832,                 1.4642,                0.98094,                  1.615,               0.007624,               0.007624,               0.007624
                     26,                 1.5748,                 1.0233,                 1.5756,                0.70934,                0.68755,                0.73356,                0.41509,                 1.4753,                0.99686,                 1.6248,               0.007525,               0.007525,               0.007525
                     27,                 1.5651,                 1.0126,                 1.5734,                0.71082,                0.70158,                 0.7483,                0.42307,                 1.4671,                0.98368,                 1.6095,               0.007426,               0.007426,               0.007426
                     28,                 1.5622,                 1.0064,                 1.5666,                0.72221,                0.71244,                0.76179,                0.43413,                 1.4557,                0.95473,                 1.6058,               0.007327,               0.007327,               0.007327
                     29,                 1.5644,                 1.0093,                 1.5658,                0.72644,                0.71345,                0.76137,                0.43473,                 1.4514,                0.96455,                 1.6014,               0.007228,               0.007228,               0.007228
                     30,                 1.5519,                0.99891,                 1.5555,                0.71913,                0.71778,                0.76011,                0.43264,                 1.4608,                0.95346,                 1.6067,               0.007129,               0.007129,               0.007129
                     31,                 1.5528,                0.99704,                 1.5582,                0.72453,                 0.7049,                0.75901,                0.43271,                 1.4419,                0.96436,                 1.5923,                0.00703,                0.00703,                0.00703
                     32,                 1.5489,                0.99229,                 1.5579,                0.72899,                0.71785,                0.77059,                0.44097,                 1.4437,                0.93296,                  1.595,               0.006931,               0.006931,               0.006931
                     33,                 1.5484,                0.98595,                 1.5531,                0.74297,                0.70657,                0.76849,                0.43804,                 1.4445,                 0.9491,                 1.5946,               0.006832,               0.006832,               0.006832
                     34,                 1.5469,                0.98946,                 1.5612,                0.73584,                0.71673,                0.76964,                0.43834,                 1.4588,                0.95202,                 1.5993,               0.006733,               0.006733,               0.006733
                     35,                 1.5428,                0.97793,                 1.5537,                0.72582,                0.71367,                0.76551,                0.43623,                 1.4464,                0.94426,                 1.5936,               0.006634,               0.006634,               0.006634
                     36,                 1.5329,                 0.9718,                 1.5437,                0.72942,                0.72127,                0.76904,                0.44332,                 1.4341,                0.93334,                 1.5818,               0.006535,               0.006535,               0.006535
                     37,                 1.5364,                0.97274,                 1.5445,                0.71124,                0.72265,                0.75805,                0.43185,                 1.4462,                0.95479,                 1.5907,               0.006436,               0.006436,               0.006436
                     38,                 1.5269,                0.97019,                 1.5491,                0.73411,                0.72271,                0.77222,                0.44432,                  1.433,                0.91757,                  1.579,               0.006337,               0.006337,               0.006337
                     39,                 1.5296,                0.97254,                 1.5438,                0.73503,                0.72588,                0.77583,                0.44668,                 1.4355,                0.92305,                 1.5802,               0.006238,               0.006238,               0.006238
                     40,                 1.5252,                0.96152,                 1.5396,                 0.7371,                0.72535,                0.77831,                0.44758,                 1.4338,                0.92104,                 1.5799,               0.006139,               0.006139,               0.006139
                     41,                 1.5277,                0.96026,                 1.5273,                0.73683,                0.72551,                 0.7759,                0.44989,                  1.418,                0.91694,                 1.5733,                0.00604,                0.00604,                0.00604
                     42,                 1.5145,                0.95084,                 1.5218,                 0.7278,                0.73095,                0.77288,                0.44494,                 1.4326,                0.93428,                 1.5768,               0.005941,               0.005941,               0.005941
                     43,                 1.5168,                0.95595,                 1.5333,                 0.7476,                0.72207,                0.78444,                0.45095,                 1.4301,                0.90941,                 1.5762,               0.005842,               0.005842,               0.005842
                     44,                 1.5173,                0.95133,                 1.5378,                0.73715,                0.72648,                0.77612,                0.44991,                 1.4233,                0.91479,                  1.571,               0.005743,               0.005743,               0.005743
                     45,                 1.5146,                0.94501,                 1.5292,                0.73388,                0.72581,                0.77697,                0.45099,                 1.4173,                0.90933,                 1.5658,               0.005644,               0.005644,               0.005644
                     46,                 1.5144,                0.94875,                 1.5287,                0.74122,                0.73583,                0.78425,                 0.4516,                 1.4268,                0.91314,                 1.5719,               0.005545,               0.005545,               0.005545
                     47,                 1.5089,                0.94026,                 1.5246,                0.74464,                0.73601,                0.78762,                 0.4559,                  1.419,                0.90193,                 1.5667,               0.005446,               0.005446,               0.005446
                     48,                 1.5032,                0.94049,                 1.5226,                0.73641,                0.73436,                0.78039,                0.45405,                 1.4099,                0.90224,                 1.5613,               0.005347,               0.005347,               0.005347
                     49,                  1.496,                0.93388,                 1.5211,                0.73385,                 0.7254,                0.77286,                0.45033,                 1.4179,                0.90299,                 1.5666,               0.005248,               0.005248,               0.005248
                     50,                 1.4993,                0.93899,                 1.5172,                0.73652,                0.73477,                0.77854,                0.45085,                 1.4266,                0.91054,                 1.5693,               0.005149,               0.005149,               0.005149
                     51,                 1.4951,                0.92881,                  1.512,                0.74192,                0.73128,                0.78134,                0.45418,                  1.417,                 0.9032,                 1.5598,                0.00505,                0.00505,                0.00505
                     52,                 1.5002,                0.93112,                 1.5145,                0.73306,                0.73418,                0.77768,                0.45335,                 1.4137,                0.89776,                 1.5611,               0.004951,               0.004951,               0.004951
                     53,                 1.4967,                0.92799,                 1.5136,                0.73422,                0.74791,                0.78696,                0.45939,                 1.4091,                0.89298,                 1.5538,               0.004852,               0.004852,               0.004852
                     54,                 1.4898,                0.92064,                 1.5057,                0.74751,                0.73306,                0.78565,                0.45481,                 1.4218,                 0.8968,                 1.5605,               0.004753,               0.004753,               0.004753
                     55,                 1.5033,                0.93197,                 1.5233,                0.75747,                0.74402,                 0.7972,                0.46482,                 1.4071,                0.88025,                  1.552,               0.004654,               0.004654,               0.004654
                     56,                 1.4848,                0.92008,                 1.5119,                0.75091,                0.73802,                0.79507,                0.46577,                 1.4045,                 0.8797,                 1.5528,               0.004555,               0.004555,               0.004555
                     57,                 1.4864,                0.92099,                  1.512,                0.75282,                0.73627,                0.79372,                0.46353,                 1.4049,                0.89005,                 1.5521,               0.004456,               0.004456,               0.004456
                     58,                 1.4873,                0.91271,                 1.5011,                0.73702,                0.74591,                  0.783,                0.45937,                 1.4044,                 0.8881,                 1.5495,               0.004357,               0.004357,               0.004357
                     59,                 1.4874,                0.91198,                 1.5039,                0.74895,                0.74329,                0.79153,                0.46295,                 1.4102,                0.87804,                 1.5495,               0.004258,               0.004258,               0.004258
                     60,                 1.4917,                0.91437,                  1.507,                0.74952,                0.73927,                0.78857,                0.46027,                 1.4085,                0.88899,                 1.5571,               0.004159,               0.004159,               0.004159
                     61,                 1.4857,                 0.9112,                 1.5012,                0.75538,                0.74848,                0.79633,                0.46616,                 1.3993,                0.87144,                 1.5485,                0.00406,                0.00406,                0.00406
                     62,                 1.4842,                0.91155,                 1.5032,                0.75227,                0.73976,                0.79448,                0.46312,                 1.4133,                0.88183,                 1.5534,               0.003961,               0.003961,               0.003961
                     63,                  1.479,                0.89662,                  1.492,                 0.7504,                0.73952,                0.78997,                0.46186,                 1.4103,                0.87857,                 1.5512,               0.003862,               0.003862,               0.003862
                     64,                 1.4744,                0.90622,                 1.5004,                  0.753,                0.74736,                 0.7978,                  0.466,                 1.4084,                 0.8799,                 1.5499,               0.003763,               0.003763,               0.003763
                     65,                 1.4733,                0.89959,                 1.4993,                0.74943,                0.74565,                0.79481,                0.46673,                 1.4062,                0.87412,                 1.5492,               0.003664,               0.003664,               0.003664
                     66,                 1.4794,                0.90263,                 1.4986,                0.74969,                0.74328,                0.79324,                0.46544,                 1.4009,                0.87282,                 1.5446,               0.003565,               0.003565,               0.003565
                     67,                 1.4696,                 0.8942,                 1.4929,                0.75577,                 0.7481,                0.79582,                0.46726,                 1.4001,                0.86533,                 1.5447,               0.003466,               0.003466,               0.003466
                     68,                 1.4699,                0.90271,                 1.5001,                0.75101,                0.74741,                0.79632,                0.46593,                 1.4012,                0.87111,                 1.5436,               0.003367,               0.003367,               0.003367
                     69,                 1.4774,                0.89168,                 1.4889,                0.76096,                0.74716,                0.80017,                0.46884,                 1.4018,                0.86377,                 1.5436,               0.003268,               0.003268,               0.003268
                     70,                 1.4755,                0.89182,                 1.4867,                0.75681,                 0.7474,                0.79856,                0.46962,                 1.3981,                0.86342,                 1.5432,               0.003169,               0.003169,               0.003169
                     71,                 1.4629,                0.88549,                 1.4833,                0.75627,                0.75047,                0.80001,                0.46763,                 1.4052,                0.86936,                 1.5437,                0.00307,                0.00307,                0.00307
                     72,                 1.4696,                0.89023,                 1.4879,                0.74984,                0.74909,                0.79408,                0.46641,                 1.4037,                   0.87,                 1.5435,               0.002971,               0.002971,               0.002971
                     73,                 1.4568,                0.88101,                  1.478,                0.76083,                0.74296,                0.79635,                0.46774,                 1.3956,                0.86737,                 1.5385,               0.002872,               0.002872,               0.002872
                     74,                  1.465,                0.88263,                 1.4832,                0.75304,                0.74309,                0.79422,                0.46478,                 1.4028,                0.87455,                 1.5458,               0.002773,               0.002773,               0.002773
                     75,                 1.4676,                0.88889,                  1.485,                0.75197,                0.74897,                0.79525,                0.46729,                 1.3983,                0.86373,                 1.5433,               0.002674,               0.002674,               0.002674
                     76,                  1.462,                0.88865,                 1.4925,                0.75919,                0.75269,                0.80313,                 0.4732,                 1.3959,                0.85577,                 1.5396,               0.002575,               0.002575,               0.002575
                     77,                 1.4642,                0.88691,                 1.4885,                0.76326,                0.74628,                 0.8023,                0.47148,                 1.3965,                0.85858,                 1.5364,               0.002476,               0.002476,               0.002476
                     78,                 1.4637,                0.88122,                 1.4872,                0.76759,                0.74505,                0.80453,                0.47546,                  1.393,                0.85309,                 1.5351,               0.002377,               0.002377,               0.002377
                     79,                 1.4533,                0.87902,                 1.4863,                0.75912,                 0.7517,                0.80456,                0.47484,                 1.3928,                0.85343,                 1.5386,               0.002278,               0.002278,               0.002278
                     80,                 1.4546,                0.88067,                 1.4906,                0.76273,                0.75019,                 0.8018,                0.47302,                 1.3926,                0.85373,                 1.5404,               0.002179,               0.002179,               0.002179
                     81,                 1.4532,                0.87878,                  1.478,                  0.755,                0.75509,                0.80207,                0.47217,                 1.3971,                0.85708,                 1.5397,                0.00208,                0.00208,                0.00208
                     82,                 1.4547,                0.87565,                 1.4798,                0.76916,                 0.7508,                0.80786,                0.47677,                 1.3931,                0.85293,                 1.5343,               0.001981,               0.001981,               0.001981
                     83,                 1.4524,                0.87387,                 1.4793,                 0.7557,                0.75567,                 0.8025,                0.47412,                 1.3911,                0.85239,                 1.5345,               0.001882,               0.001882,               0.001882
                     84,                 1.4583,                0.87736,                 1.4819,                0.76543,                 0.7471,                 0.8055,                0.47698,                 1.3859,                0.84972,                 1.5308,               0.001783,               0.001783,               0.001783
                     85,                 1.4552,                 0.8709,                  1.475,                 0.7625,                0.75073,                0.80613,                0.47495,                 1.3953,                0.84812,                 1.5366,               0.001684,               0.001684,               0.001684
                     86,                   1.45,                 0.8733,                 1.4841,                0.76606,                0.74958,                0.80523,                0.47459,                 1.3927,                0.85161,                 1.5346,               0.001585,               0.001585,               0.001585
                     87,                 1.4512,                 0.8698,                 1.4756,                0.75875,                0.75462,                0.80539,                0.47418,                 1.3933,                0.84913,                 1.5339,               0.001486,               0.001486,               0.001486
                     88,                 1.4451,                0.86677,                 1.4733,                0.76678,                0.75223,                0.80522,                0.47593,                 1.3883,                0.84977,                 1.5306,               0.001387,               0.001387,               0.001387
                     89,                 1.4483,                0.86959,                 1.4796,                0.76502,                0.75098,                0.80571,                0.47573,                 1.3929,                0.84952,                 1.5347,               0.001288,               0.001288,               0.001288
                     90,                 1.4427,                0.87822,                 1.5237,                0.76009,                0.75737,                 0.8043,                0.47458,                 1.3949,                0.84921,                 1.5394,               0.001189,               0.001189,               0.001189
                     91,                 1.4377,                0.86867,                 1.5207,                0.76963,                0.75514,                0.80877,                 0.4784,                 1.3885,                0.83974,                 1.5333,                0.00109,                0.00109,                0.00109
                     92,                 1.4323,                0.86468,                 1.5214,                0.76626,                0.74959,                0.80571,                0.47583,                 1.3954,                 0.8419,                 1.5395,               0.000991,               0.000991,               0.000991
                     93,                  1.429,                0.86015,                 1.5178,                0.76931,                0.75192,                0.80911,                 0.4791,                 1.3904,                0.83912,                 1.5349,               0.000892,               0.000892,               0.000892
                     94,                 1.4241,                0.85988,                 1.5204,                0.76916,                0.75252,                0.80931,                0.47862,                 1.3901,                0.83641,                 1.5334,               0.000793,               0.000793,               0.000793
                     95,                 1.4278,                0.86233,                 1.5143,                0.76983,                0.75479,                0.81016,                0.47863,                 1.3934,                0.83767,                 1.5352,               0.000694,               0.000694,               0.000694
                     96,                 1.4257,                0.85386,                 1.5198,                0.76185,                0.75448,                0.80684,                0.47743,                 1.3917,                0.84164,                 1.5351,               0.000595,               0.000595,               0.000595
                     97,                 1.4174,                0.85262,                 1.5092,                0.76758,                0.75395,                0.80762,                0.47817,                 1.3903,                0.83585,                 1.5359,               0.000496,               0.000496,               0.000496
                     98,                 1.4177,                0.85101,                 1.5114,                0.76919,                0.75126,                0.80897,                0.47934,                 1.3915,                 0.8336,                 1.5359,               0.000397,               0.000397,               0.000397
                     99,                 1.4247,                0.85053,                 1.5142,                0.76881,                0.75177,                 0.8073,                0.47817,                 1.3898,                0.83645,                 1.5343,               0.000298,               0.000298,               0.000298
